SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512573,AVANTI FEEDS,A ,Q,357.75,359.00,348.00,350.75,348.35,355.45,568,15652,5537099.00,
512587,ZODIAC JRD  ,B ,Q,36.20,37.45,34.50,35.25,35.50,36.40,9,22,784.00,
512597,KEYFINSER   ,B ,Q,38.70,40.60,37.20,37.20,37.20,38.70,17,520,20144.00,
512599,ADANI ENTER ,A ,Q,156.45,156.45,151.20,152.15,152.15,153.05,3329,600236,92151428.00,
512604,HARIA EXPORT,X ,Q,1.64,1.64,1.64,1.64,1.64,1.72,3,4500,7380.00,
512608,BHANDARI HOS,B ,Q,1.78,1.80,1.69,1.79,1.80,1.70,7,4475,7998.00,
512618,RLF LIMITED.,XT,Q,3.64,3.64,3.64,3.64,3.64,3.83,2,15,54.00,
512626,ORBIT EXPORT,B ,Q,115.00,116.00,114.00,114.00,114.00,115.05,6,800,91602.00,
512634,SAVERA IND  ,X ,Q,50.00,52.80,50.00,51.90,52.00,51.00,19,2837,144976.00,
513010,TATA SPONGE ,B ,Q,749.00,753.70,710.00,716.10,716.10,725.05,703,11021,7987532.00,
513023,NAV BHAR VEN,A ,Q,96.00,96.50,94.00,96.10,96.10,96.75,180,16369,1566930.00,
513043,REMI EDEL   ,XT,Q,27.10,27.10,27.10,27.10,27.10,28.50,1,10,271.00,
513059,G.S.AUTO INT,X ,Q,5.70,5.80,5.43,5.69,5.69,5.80,22,9183,52339.00,
513097,SHIV.BIMETAL,X ,Q,109.05,110.00,107.05,109.15,109.90,109.05,86,4146,451188.00,
513108,GANDHI SP.TU,B ,Q,400.50,401.00,400.50,401.00,401.00,400.50,4,65,26064.00,
513117,AMFORGE IND.,X ,Q,1.20,1.20,1.20,1.20,1.20,1.26,1,2,2.00,
513121,ORICON ENT  ,B ,Q,21.30,23.15,21.15,22.65,22.65,21.85,156,16344,364185.00,
513142,BALASORE    ,X ,Q,16.25,16.90,16.20,16.75,16.75,16.25,116,21202,349690.00,
513149,ACROW INDIA ,XT,Q,152.50,152.50,152.50,152.50,152.50,145.30,4,50,7625.00,
513179,NAT STL AGRO,B ,Q,4.13,4.13,3.65,3.65,3.65,3.61,18,1172,4543.00,
513216,UTTAM GALVA ,B ,Q,8.66,8.66,7.35,8.06,8.06,8.56,166,29412,239044.00,
513228,PENNAR STEEL,B ,Q,36.20,36.85,36.00,36.10,36.05,36.55,70,8906,323288.00,
513252,JAY USHIN   ,XT,Q,279.30,279.30,279.30,279.30,279.30,293.95,8,169,47201.00,
513262,ST.STR.WHEEL,B ,Q,790.00,795.00,776.00,788.35,790.00,790.70,62,793,619672.00,
513269,MAN IND.(I) ,B ,Q,52.85,55.05,52.30,52.60,52.50,53.25,271,18970,1011922.00,
513291,PREM PIPES  ,XT,Q,9.62,9.62,9.62,9.62,9.62,9.81,4,54,519.00,
513335,METALFORGE  ,B ,Q,6.90,7.00,6.61,6.85,6.85,6.53,13,4833,33057.00,
513349,AJMERA      ,B ,Q,168.20,168.60,165.10,166.60,166.60,168.95,146,513214,85703796.00,
513353,COCHIN MIN. ,X ,Q,160.55,169.00,160.55,166.75,165.55,168.80,5,258,42849.00,
513361,ISW LTD     ,X ,Q,0.89,0.94,0.89,0.91,0.91,0.94,50,73860,66651.00,
513369,RAJKUMAR FRG,X ,Q,32.00,33.10,31.00,32.65,33.10,31.55,11,699,22541.00,
513375,CARBORUNDUM ,A ,Q,346.70,348.85,343.20,346.80,348.55,346.80,85,979,338389.00,
513377,MINERAL&METL,A ,Q,24.50,24.75,24.05,24.10,24.10,24.50,183,48555,1178827.00,
513434,TATA METALIK,A ,Q,597.65,602.45,597.00,597.65,597.00,599.95,57,1013,606781.00,
513446,MONNETISPA  ,B ,Q,19.00,19.25,18.55,18.65,18.60,19.00,27,12784,245085.00,
513472,SIMPLEX CAST,X ,Q,51.10,51.10,51.10,51.10,51.10,54.30,1,42,2146.00,
513496,MEWAT ZINC  ,P ,Q,12.29,12.29,12.29,12.29,12.29,11.71,3,700,8603.00,
513498,SOUTH.MAGNES,XT,Q,25.90,25.90,25.90,25.90,25.90,27.25,1,3620,93758.00,
513502,BARODA EXTR.,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,20,3.00,
513509,KALYANI FORG,T ,Q,260.35,260.35,255.65,256.85,256.00,269.00,11,228,58818.00,
513511,PANCH.STEEL ,X ,Q,28.85,33.55,28.85,32.40,29.00,28.95,8,3050,88175.00,
513513,ADITYA ISPAT,X ,Q,6.20,6.20,6.10,6.10,6.10,6.25,2,600,3710.00,
513515,S.R.INDUS.  ,X ,Q,1.69,1.69,1.69,1.69,1.69,1.61,3,101,170.00,
513517,STEELCAST   ,X ,Q,150.00,152.00,149.25,149.50,149.25,149.50,20,3873,580456.00,
513519,PITTIENG    ,B ,Q,43.30,43.45,40.25,42.00,42.30,42.20,84,3848,161274.00,
513528,GLITTEK GRAN,X ,Q,1.73,1.73,1.73,1.73,1.73,1.73,2,5500,9515.00,
513532,PRADEEP MET.,X ,Q,58.35,61.95,58.00,59.50,59.50,58.35,9,921,53632.00,
513554,MAHA STEEL  ,B ,Q,212.00,218.60,208.70,216.55,216.55,210.45,232,45179,9669272.00,
513558,REAL STRIPS ,X ,Q,13.70,13.74,13.69,13.69,13.69,13.25,5,40,549.00,
513566,NOVA IRON&ST,XT,Q,7.50,7.50,7.48,7.50,7.50,7.87,4,107,801.00,
513599,HIND.COPPER ,A ,Q,40.90,41.00,40.25,40.35,40.35,41.00,463,94929,3855985.00,
513605,SRIPIPES    ,B ,Q,173.75,173.75,171.00,171.90,171.00,172.90,194,5149,887248.00,
513642,AXEL POLYMER,XT,Q,11.28,11.28,10.75,10.75,10.75,10.75,3,2183,24095.00,
513683,NLCINDIA    ,A ,Q,63.90,64.50,63.75,64.10,64.15,64.10,88,11693,749645.00,
513687,SPECTRA IND.,XT,Q,3.52,3.88,3.52,3.88,3.88,3.70,7,2037,7903.00,
513691,JMT AUTO LTD,B ,Q,1.83,1.96,1.83,1.85,1.85,1.90,14,10206,19436.00,
513693,KIC METALIKS,X ,Q,65.00,66.00,63.05,65.50,65.50,62.50,9,1400,90067.00,
513699,SOLID STONE ,X ,Q,74.45,74.45,74.45,74.45,74.45,78.35,2,2,148.00,
513709,SHILP GRAVUR,X ,Q,90.05,92.00,90.00,91.10,91.10,92.05,30,3056,277960.00,
513713,WHITEORG    ,X ,Q,12.95,12.95,12.35,12.58,12.80,12.80,138,26469,332389.00,
513729,ARO GRANITE ,B ,Q,48.60,49.35,48.15,48.15,49.20,49.30,17,2132,103170.00,
514010,HIM.FIBRES  ,X ,Q,2.04,2.04,2.04,2.04,2.04,1.97,1,5,10.00,
514030,DEEPAK SPINN,X ,Q,92.10,92.25,92.10,92.25,92.25,92.10,3,125,11516.00,
514034,JBF IND.LTD ,B ,Q,16.00,16.05,15.25,15.85,15.90,16.50,21,2212,34362.00,
514043,HIMAT.SEIDE ,B ,Q,164.25,179.00,162.15,171.70,172.15,165.20,658,17645,3067169.00,
514045,BSL LTD.    ,B ,Q,33.25,33.65,31.50,31.80,31.80,33.65,26,1700,54432.00,
514087,PBM POLYTEX ,X ,Q,66.05,74.45,66.05,69.25,69.25,68.00,14,450,31089.00,
514138,SURYALATA SP,X ,Q,154.00,154.00,154.00,154.00,154.00,154.95,5,83,12782.00,
514142,TT LTD.     ,B ,Q,45.75,51.95,45.40,49.30,51.00,46.80,28,2376,110426.00,
514162,WELSPUN (I) ,A ,Q,55.80,56.65,55.25,55.65,55.65,56.75,372,83510,4690616.00,
514165,IND.ACRYLICS,X ,Q,12.52,12.65,12.46,12.50,12.46,12.46,46,24765,310268.00,
514167,GANESH ECOSP,B ,Q,299.00,300.00,297.00,297.30,297.00,301.80,10,1322,395325.00,
514171,CEETA IND.  ,XT,Q,4.22,4.22,4.22,4.22,4.22,4.02,5,1050,4431.00,
514175,VARDHMAN POL,T ,Q,4.70,5.10,4.70,4.70,4.70,4.89,6,562,2642.00,
514183,BLA ROS IND ,X ,Q,65.15,66.50,59.00,65.80,65.80,65.15,607,70729,4491452.00,
514211,SUMEET INDUS,B ,Q,2.95,3.07,2.92,2.94,2.93,3.10,18,8374,24684.00,
514215,BINNY LTD.  ,X ,Q,119.00,120.90,112.10,118.40,118.00,113.30,19,1310,153348.00,
514234,SANGAM INDIA,B ,Q,52.25,54.40,52.25,52.40,52.40,54.00,6,1172,62467.00,
514264,SEASONS TEXT,X ,Q,6.51,7.76,6.51,7.74,7.75,7.12,5,651,4852.00,
514266,ZENITH FIBRE,X ,Q,52.30,52.50,52.30,52.45,52.45,52.10,7,168,8804.00,
514272,BHILWARA SP.,X ,Q,16.30,16.30,15.56,16.25,16.25,16.37,14,4203,68247.00,
514274,AARVEE DENIM,B ,Q,22.25,23.00,21.90,23.00,22.80,22.25,13,1120,25537.00,
514280,SANRHEA TECH,XT,Q,23.00,23.00,23.00,23.00,23.00,23.65,1,100,2300.00,
514286,ASHIMA LTD. ,B ,Q,9.80,9.80,9.56,9.59,9.65,9.80,29,4549,44133.00,
514300,PIONEER EMB ,T ,Q,24.25,24.25,24.25,24.25,24.25,24.30,2,200,4850.00,
514302,VIPPY SPIN. ,X ,Q,39.55,39.55,39.55,39.55,39.55,39.60,1,100,3955.00,
514312,JAY HIND SYN,XT,Q,4.08,4.08,4.08,4.08,4.08,4.08,2,35,142.00,
514318,JATTAINDUS  ,P ,Q,16.75,16.75,16.75,16.75,16.75,17.60,1,100,1675.00,
514324,OMNITEX IND.,XT,Q,14.01,14.01,14.01,14.01,14.01,13.35,2,505,7075.00,
514326,PATSPIN INDI,B ,Q,9.99,9.99,8.45,8.99,8.99,8.79,6,316,2763.00,
514330,OVERSEAS SYN,X ,Q,2.38,2.40,2.38,2.40,2.40,2.50,6,3709,8827.00,
514332,NEOINFRA    ,XT,Q,30.00,30.00,30.00,30.00,30.00,29.50,1,200,6000.00,
514354,PREMIER POLY,B ,Q,24.50,26.10,23.65,24.10,26.10,24.35,6,231,5568.00,
514358,EVERLON SYN.,X ,Q,14.25,14.25,14.24,14.25,14.24,14.22,2,120,1709.00,
514394,AJIL        ,B ,Q,30.65,30.65,30.65,30.65,30.65,31.25,18,3118,95566.00,
514418,MANORG      ,X ,Q,396.85,396.85,383.00,386.70,385.00,391.80,143,2174,843008.00,
514428,HINDU.ADHESI,X ,Q,83.90,83.90,83.90,83.90,83.90,83.00,1,20,1678.00,
514448,JYOTI RESINS,X ,Q,148.20,149.00,148.20,148.20,148.20,151.20,6,216,32049.00,
514450,MAHA.RUBTECH,X ,Q,34.50,39.00,34.50,39.00,39.00,38.85,7,1797,65009.00,
514470,WIMSOME TEXT,B ,Q,22.25,23.85,22.20,22.30,22.30,23.25,7,600,13374.00,
515030,ASAHI IN.GLA,A ,Q,221.00,222.00,216.05,218.00,218.00,220.60,172,322,70694.00,
515037,MURD.CERAM  ,B ,Q,20.00,20.00,19.15,19.65,19.55,20.65,38,4776,94393.00,
515043,SAINT-GOBAIN,X ,Q,55.30,56.45,54.10,54.35,54.35,55.60,304,35479,1947013.00,
515055,ANANTRAJ    ,B ,Q,29.30,29.80,29.30,29.55,29.75,29.65,74,14506,429842.00,
515085,RESTILE CER.,X ,Q,2.57,2.57,2.57,2.57,2.57,2.63,1,10,25.00,
515093,MADHAV MARB.,B ,Q,35.80,35.80,35.80,35.80,35.80,37.00,2,50,1790.00,
515127,RAMASIGNS   ,X ,Q,15.58,15.58,15.58,15.58,15.58,14.85,2,2,31.00,
515145,HIND.NAT.GLS,B ,Q,43.60,50.80,43.30,43.65,43.65,47.70,36,2710,121234.00,
515147,HALDYN GLASS,X ,Q,33.00,33.40,32.40,33.00,32.90,32.50,89,23903,784406.00,
516003,DUROPLY     ,X ,Q,66.00,69.40,65.10,67.00,67.00,66.65,14,1656,111228.00,
516007,MANGALAM TIM,T ,Q,11.03,11.03,11.03,11.03,11.03,11.61,1,105,1158.00,
516016,SHREYANS IND,B ,Q,147.30,147.30,143.70,144.20,145.50,146.10,30,1108,159977.00,
516022,STAR PAPER  ,B ,Q,109.30,111.00,108.60,110.35,109.50,110.25,43,2594,285101.00,
516030,YASH PAPERS ,X ,Q,52.95,52.95,52.00,52.00,52.00,52.25,55,9634,504001.00,
516064,ARROWGREEN  ,B ,Q,55.10,55.10,52.25,52.95,52.25,53.00,37,1830,100006.00,
516072,VISHNU CHEM ,B ,Q,143.20,144.95,135.10,137.25,141.75,137.10,38,736,100893.00,
516082,N.R.AGARWAL ,B ,Q,241.10,246.50,235.00,239.60,239.70,239.05,33,1149,275661.00,
516086,SH.RAJES.PAP,XT,Q,9.12,9.12,8.27,8.27,8.27,8.69,3,1300,11006.00,
516096,SANGAL PAPER,XT,Q,106.00,109.95,105.00,106.95,105.00,105.50,9,178,19308.00,
516106,SH.KARTHIK P,X ,Q,4.43,4.43,4.43,4.43,4.43,4.66,8,456,2020.00,
516108,S.I.PAPER   ,XT,Q,78.00,79.00,77.50,77.50,77.50,78.00,8,2593,201242.00,
516110,SCANDENT    ,XT,Q,8.46,8.46,8.46,8.46,8.46,8.90,2,125,1057.00,
517015,VINDHYA TELE,B ,Q,1397.55,1450.00,1380.10,1399.30,1384.00,1379.00,324,10417,14605943.00,
517035,RUTTONSHA IN,X ,Q,48.00,48.55,48.00,48.55,48.55,48.00,6,163,7880.00,
517041,ADORWELDING ,B ,Q,339.60,339.60,338.00,338.00,338.00,339.05,15,104,35156.00,
517059,SALZER ELEC ,B ,Q,147.00,147.00,130.20,133.00,133.00,132.10,11,130,17239.00,
517063,JETINFOTRAN ,X ,Q,38.25,38.90,38.25,38.90,38.90,39.30,5,66,2528.00,
517080,HIGHGROUND  ,B ,Q,3.06,3.28,3.06,3.06,3.28,3.39,39,27794,85049.00,
517096,APLAB LTD.  ,XT,Q,8.98,9.45,8.98,9.45,9.45,9.45,4,380,3497.00,
517119,PCS TECH    ,X ,Q,6.00,6.00,6.00,6.00,6.00,6.31,10,814,4884.00,
517146,USHA MART.LT,B ,Q,30.35,30.85,30.30,30.65,30.50,30.55,75,12531,384638.00,
517166,SPEL SEMICON,X ,Q,6.50,6.50,5.52,6.19,6.19,6.27,26,13805,85573.00,
517168,SUBROS LTD. ,B ,Q,247.30,249.40,241.00,247.05,245.90,250.40,61,1331,329019.00,
517174,HONEYWELL   ,A ,Q,25695.35,25695.35,25300.35,25333.80,25300.35,25653.60,23,79,2006898.00,
517206,LUMAX IND   ,B ,Q,1343.85,1362.25,1336.25,1340.65,1336.25,1339.05,27,115,154238.00,
517214,SPICEMOBI   ,T ,Q,8.70,8.70,8.65,8.65,8.65,9.10,4,404,3504.00,
517224,SUJANA INDUS,T ,Q,0.26,0.26,0.26,0.26,0.26,0.26,2,5,1.00,
517236,CALCOM VISIO,X ,Q,22.80,22.80,18.55,22.00,22.00,22.80,36,3330,69956.00,
517238,DYNAVISION  ,XT,Q,46.10,47.00,46.10,47.00,47.00,48.45,3,295,13779.00,
517246,BCC FUBA    ,XT,Q,15.87,15.87,15.87,15.87,15.87,16.70,24,26896,426839.00,
517271,HBL P SYS   ,B ,Q,23.65,24.00,23.65,23.70,23.65,24.10,40,11327,269002.00,
517288,GUJARATPOLY ,X ,Q,23.00,23.95,22.70,22.75,22.70,23.85,37,1868,42550.00,
517300,GUJ.IND.POW.,B ,Q,74.00,74.70,73.85,74.05,74.05,74.40,56,5935,439674.00,
517330,CMI LTD.    ,B ,Q,121.70,122.35,117.20,117.35,117.35,120.35,41,2039,241716.00,
517334,MOTHERSON SS,A ,Q,125.00,125.30,122.60,123.10,123.10,124.60,2846,240705,29815106.00,
517344,MINDTECK (I),B ,Q,49.80,49.80,44.20,44.35,45.00,47.10,13,710,32419.00,
517354,HAVELLSINDIA,A ,Q,781.10,783.20,776.75,778.30,779.90,783.30,534,20074,15664018.00,
517370,INCAP LTD.  ,XT,Q,33.45,35.05,32.00,32.00,32.00,33.45,10,657,21278.00,
517380,IGARSHI MOT ,B ,Q,188.30,189.70,176.70,182.30,183.00,188.20,219,3877,701300.00,
517385,SYMPHONY    ,A ,Q,1248.00,1248.00,1193.85,1201.95,1201.95,1248.80,528,3579,4316495.00,
517417,PATEL AIRTEM,X ,Q,90.00,92.10,90.00,92.05,92.00,93.00,12,1183,108646.00,
517421,BFLYGANDHI  ,B ,Q,168.50,170.15,164.00,167.45,168.90,170.75,54,1709,285323.00,
517429,ATHENAGLO   ,XT,Q,39.55,39.55,39.55,39.55,39.55,41.60,12,3000,118650.00,
517447,R.S.SOFTWARE,B ,Q,25.45,26.00,25.30,25.30,25.30,25.45,11,682,17431.00,
517449,MAGNA ELECTR,X ,Q,176.00,176.00,160.00,169.50,169.50,176.95,79,6484,1085108.00,
517467,MARSONS     ,Z ,Q,1.88,1.88,1.88,1.88,1.88,1.88,1,100,188.00,
517477,ELNET TECH. ,X ,Q,96.50,100.45,96.50,99.65,100.45,96.50,4,798,79521.00,
517481,APTL        ,XT,Q,1.71,1.71,1.71,1.71,1.71,1.71,1,115,196.00,
517494,ACCEL       ,X ,Q,8.50,8.50,7.80,8.18,8.18,8.59,9,2856,22812.00,
517498,WEBELSOLAR  ,B ,Q,27.80,28.90,26.70,26.85,27.10,27.70,241,19615,546455.00,
517500,ROTO PUMPS  ,X ,Q,149.35,152.00,146.30,148.75,148.75,149.35,126,14305,2126450.00,
517506,TTK PRESTIGE,A ,Q,7000.00,7035.00,6945.00,6997.35,7010.00,7010.95,105,186,1300125.00,
517514,DHINDIA     ,X ,Q,19.90,19.90,17.95,18.45,18.70,19.20,24,927,16818.00,
517518,LEEL        ,T ,Q,7.40,7.95,7.26,7.45,7.30,7.64,57,16325,124241.00,
517522,RAJ GLO WIR ,X ,Q,861.10,891.00,861.00,888.80,886.00,901.00,82,6970,6167289.00,
517536,ONWARD TECHN,B ,Q,67.85,68.95,65.90,67.40,67.40,67.50,175,19132,1286958.00,
517544,CENTUM ELEC ,B ,Q,507.20,525.80,503.25,512.15,511.35,518.05,52,499,255398.00,
517546,ALFA TRANSFO,X ,Q,21.50,21.50,21.50,21.50,21.50,21.45,1,100,2150.00,
517548,STARLITE COM,X ,Q,11.75,13.95,11.75,12.75,13.55,13.75,24,1330,17395.00,
517554,NHCFOODS    ,X ,Q,5.88,5.88,5.88,5.88,5.88,6.18,2,300,1764.00,
517562,TRIGYN TECH ,B ,Q,64.70,65.70,64.10,64.85,65.60,65.00,83,3964,256880.00,
517569,KEI INDUST. ,A ,Q,455.05,472.20,455.00,466.30,464.00,455.75,1461,24233,11300466.00,
517571,IMPPOWERS   ,B ,Q,32.05,32.05,31.60,31.60,31.60,32.75,4,464,14840.00,
518011,KEERTHI     ,XT,Q,57.00,57.00,55.00,55.00,55.00,57.85,2,12,680.00,
518029,GUJ.SIDH.CEM,B ,Q,20.45,20.45,19.80,20.10,20.10,20.30,70,9129,184021.00,
519003,MODINATURAL ,X ,Q,58.90,61.00,58.90,61.00,61.00,61.00,2,14,828.00,
519031,SHAH FOOD(P),XT,Q,51.70,51.70,51.70,51.70,51.70,51.70,1,20,1034.00,
519091,TASTY BITE  ,B ,Q,8579.95,8580.00,8283.95,8350.00,8350.00,8281.00,6,8,67730.00,
519097,RITESH INTER,XT,Q,6.45,6.45,6.45,6.45,6.45,6.24,1,1,6.00,
519105,AVT NATURAL ,B ,Q,25.05,25.70,25.05,25.20,25.15,26.05,13,2400,60789.00,
519126,HIND.FOODS  ,X ,Q,439.00,439.00,426.00,428.50,428.00,427.45,37,1867,805058.00,
519136,NAHAR INDUST,B ,Q,37.70,37.70,35.70,37.25,37.25,36.55,27,6427,236657.00,
519156,VADILAL IND ,B ,Q,475.05,475.05,470.00,474.40,474.00,483.15,52,427,202020.00,
519183,ADF FOODS LT,B ,Q,290.10,296.65,285.00,290.10,290.10,293.10,185,2416,703293.00,
519214,WILLIAM.FIN.,XT,Q,17.00,17.00,17.00,17.00,17.00,16.20,1,8,136.00,
519216,AJANTA SOYA ,XT,Q,24.90,25.80,24.90,25.80,25.80,24.60,20,1658,42563.00,
519224,WILLIAM.MAGO,B ,Q,22.10,22.10,22.10,22.10,22.10,23.05,1,30,663.00,
519248,JVL AGRO    ,Z ,Q,1.05,1.10,1.05,1.10,1.10,1.10,15,4144,4361.00,
519260,SANWARIA    ,B ,Q,6.05,7.10,5.95,6.77,6.70,6.26,739,354202,2376881.00,
519262,PRIMA AGRO L,XT,Q,10.80,10.80,9.95,10.01,9.95,10.36,11,507,5328.00,
519287,MODERN DAIRI,XT,Q,4.18,4.18,3.80,4.15,4.15,3.99,5,660,2530.00,
519295,BAMBINO AGRO,X ,Q,162.50,167.00,162.50,167.00,167.00,170.60,3,73,12098.00,
519307,VIKAS WSP   ,XT,Q,13.05,13.65,13.05,13.35,13.35,13.40,185,97266,1303870.00,
519319,JATALIA     ,XT,Q,5.98,5.98,5.98,5.98,5.98,6.29,5,4205,25145.00,
519359,POONA DAL   ,X ,Q,31.00,31.00,28.65,29.65,29.75,30.00,10,1400,40967.00,
519383,ANIK INDS   ,B ,Q,12.62,12.98,12.62,12.90,12.90,13.95,3,180,2294.00,
519421,KSE LIMITED ,XT,Q,1260.00,1274.00,1230.15,1255.70,1244.20,1260.00,33,847,1060759.00,
519455,NARBADA     ,X ,Q,56.25,61.95,56.10,56.10,56.10,62.00,6,263,14804.00,
519457,VIRAT CRANE ,X ,Q,27.40,27.40,26.30,26.75,26.95,27.40,5,230,6244.00,
519463,IB INFOTECH ,XT,Q,15.50,15.70,15.10,15.55,15.50,15.70,36,4150,63627.00,
519483,TAI INDUST. ,XT,Q,10.83,11.97,10.83,11.97,11.97,11.40,4,461,5049.00,
519491,OCEAN AGRO  ,X ,Q,23.00,23.00,22.00,22.00,22.00,22.10,4,500,11100.00,
519494,N K INDUST. ,B ,Q,36.40,39.00,36.35,37.80,37.00,38.25,18,3900,146969.00,
519532,ASIAN TEA   ,X ,Q,10.90,10.90,10.90,10.90,10.90,10.50,1,30,327.00,
519552,HERITGFOOD  ,A ,Q,408.65,416.00,405.80,414.85,412.50,408.65,185,3300,1357056.00,
519560,NEHA INTER. ,X ,Q,1.69,1.80,1.69,1.71,1.69,1.77,31,10534,18170.00,
519566,SIMRAN FARMS,X ,Q,60.00,60.25,58.10,58.55,58.55,60.25,35,934,55318.00,
519588,DFM FOODS   ,B ,Q,259.85,262.85,251.00,262.85,262.85,254.35,14,62,15772.00,
519600,CCL PRODUCTS,A ,Q,257.20,257.80,255.95,256.55,256.20,256.05,62,1298,333078.00,
519602,KELLTONTEC  ,B ,Q,28.90,30.75,28.25,29.35,29.35,29.20,346,614192,17815556.00,
520008,RICO AUTO   ,B ,Q,65.50,65.50,64.00,64.35,64.10,65.35,195,17352,1120395.00,
520021,OMAX AUTOS. ,B ,Q,59.50,60.00,57.00,58.00,58.00,60.05,31,2215,128646.00,
520043,MUNJAL SHOWA,B ,Q,153.95,153.95,150.05,150.05,150.05,151.85,13,211,31811.00,
520051,JAMNA AUTO  ,A ,Q,53.95,54.20,52.50,52.70,52.70,53.55,464,55714,2963258.00,
520056,SUNDAR.CLAY ,A ,Q,2460.00,2460.00,2460.00,2460.00,2460.00,2470.10,3,51,125460.00,
520057,JTEKTINDIA  ,B ,Q,104.00,106.50,101.00,103.75,103.10,103.90,58,4538,469518.00,
520059,MUNAUTO     ,B ,Q,45.45,45.50,44.80,45.00,45.25,45.50,48,4430,199810.00,
520066,JAYBH.MARUTI,B ,Q,210.50,217.50,210.50,216.40,216.40,214.90,48,702,149794.00,
520073,RACLGEAR    ,X ,Q,77.00,78.45,77.00,77.00,77.00,77.20,36,4893,378792.00,
520075,SAMKRG PIST.,X ,Q,140.00,145.00,138.50,141.60,141.05,140.00,25,1673,238138.00,
520086,SICAL LOG   ,B ,Q,116.00,116.00,108.50,110.20,110.20,115.35,93,1391,155039.00,
520111,RATNAMNI MET,B ,Q,972.90,972.90,948.45,968.10,968.90,978.55,45,2144,2073741.00,
520119,AUTOMOTIVE S,B ,Q,44.20,49.30,44.20,47.70,48.00,48.30,15,1629,76706.00,
520121,ARCEE INDUST,XT,Q,2.47,2.47,2.47,2.47,2.47,2.36,1,12,29.00,
520123,ABC INDIA   ,X ,Q,51.80,54.00,51.80,52.55,52.05,56.95,16,870,46122.00,
520127,BALURGHAT TE,X ,Q,4.89,4.89,4.89,4.89,4.89,5.14,2,165,806.00,
520131,COASTAL ROAD,P ,Q,25.75,25.75,23.40,23.40,23.40,24.60,5,700,17015.00,
520141,SIBAR AUTO  ,XT,Q,19.50,19.50,19.25,19.25,19.25,20.25,4,1010,19570.00,
520151,SHREY SH LOG,B ,Q,168.00,168.00,168.00,168.00,168.00,161.00,1,1,168.00,
520155,STARLOG     ,X ,Q,19.50,19.50,19.50,19.50,19.50,19.50,1,1,19.00,
521005,INDOVATION  ,XT,Q,7.10,7.10,7.10,7.10,7.10,6.80,2,100,710.00,
521014,EUROTEX IND ,B ,Q,14.50,14.50,14.50,14.50,14.50,15.26,1,500,7250.00,
521016,INDO COUNT  ,B ,Q,36.25,36.35,35.55,36.05,36.20,36.00,23,1967,70887.00,
521018,MARAL OVERS ,B ,Q,23.35,23.35,23.35,23.35,23.35,23.35,2,100,2335.00,
521062,OCTAVE      ,X ,Q,1.70,1.75,1.70,1.75,1.75,1.73,5,30700,52625.00,
521064,TRIDENT     ,A ,Q,65.55,65.80,64.25,64.85,64.25,66.00,451,42681,2787141.00,
521070,ALOK INDS.  ,T ,Q,3.85,3.89,3.70,3.71,3.71,3.87,199,531780,1986789.00,
521080,PASARI SPIN ,XT,Q,3.14,3.14,2.99,2.99,2.99,3.14,3,111,333.00,
521097,AMARJOTHI SP,X ,Q,92.45,92.55,83.15,84.40,84.75,85.00,49,6468,556062.00,
521105,OLYMPIA IND.,X ,Q,15.20,15.20,15.20,15.20,15.20,16.00,8,435,6612.00,
521109,NAGREEKA EXP,B ,Q,21.60,21.60,19.45,20.25,19.45,19.70,15,4052,82433.00,
521113,SUDITI IND. ,X ,Q,23.70,24.75,23.70,24.65,24.55,24.75,8,921,22410.00,
521127,KHATOR FIBRE,XT,Q,8.60,8.60,8.25,8.25,8.25,8.66,2,500,4195.00,
521141,ADITYA SPIN.,XT,Q,3.80,3.80,3.80,3.80,3.80,3.80,4,450,1710.00,
521149,PRIME URBAN ,X ,Q,6.70,7.35,6.70,7.35,7.35,7.00,3,828,6079.00,
521151,DHANLXMI FAB,X ,Q,26.95,27.30,26.95,27.15,27.30,26.00,2,10,271.00,
521163,ZODIAC CLOTH,T ,Q,242.15,248.50,242.15,242.50,242.50,244.55,15,3299,812796.00,
521180,SUPER SPIN. ,B ,Q,5.25,5.30,5.00,5.20,5.20,5.49,58,16027,81085.00,
521194,SIL INVEST  ,B ,Q,175.30,178.50,175.00,176.15,176.00,180.50,15,153,26839.00,
521200,SURYLAK.COTT,B ,Q,26.50,27.60,26.20,26.20,26.20,26.95,3,3,80.00,
521206,SAMTEX FASH.,XT,Q,1.00,1.05,1.00,1.05,1.05,1.05,18,6431,6451.00,
521220,DAMOINDUS   ,B ,Q,37.95,37.95,34.50,34.80,34.80,35.05,34,3168,111785.00,
521226,UNI ROYAL IN,X ,Q,9.74,9.74,9.74,9.74,9.74,10.25,2,100,974.00,
521228,TATIA GLOB  ,X ,Q,0.22,0.22,0.22,0.22,0.22,0.23,2,606,133.00,
521248,KITEX GARMEN,B ,Q,98.35,100.80,98.35,99.20,98.60,101.55,80,2687,267747.00,
522004,BATLIBOI LTD,X ,Q,13.55,14.90,13.50,13.70,13.50,14.00,37,7993,113490.00,
